Q,E1,E2
10.17876019763093,-1.9419851554866248,-0.9738893541990215
10.210176124166829,-1.9142135623730945,-0.9142135623730945
10.241592050702726,-1.8845528715793074,-0.8536355521354474
10.273007977238624,-1.8530323546260963,-0.792215106668511
10.304423903774522,-1.8196831184581765,-0.730012840536582
10.33583983031042,-1.784538074745344,-0.6670901398665618
10.367255756846319,-1.7476319074026305,-0.6035091017672616
10.398671683382217,-1.7090010383614676,-0.5393324730470541
10.430087609918115,-1.668683591625638,-0.4746235882903481
10.461503536454012,-1.6267193556474853,-0.40944630735399923
10.49291946298991,-1.5831497440615165,-0.3438649523453441
10.524335389525808,-1.538017754814144,-0.27794424414404334
10.555751316061706,-1.491367927729904,-0.2117492385303868
10.587167242597603,-1.4432463005560259,-0.14534526198309633
10.618583169133501,-1.3937003635287368,-0.07879784720997474
10.649999095669399,-1.3427790125061287,-0.012172668475036341
10.681415022205298,-1.2905325007138524,0.05446452321406248
10.712830948741196,-1.237012389151248,0.12104796499433096
10.744246875277094,-1.1822714957068667,0.18751194704744809
10.775662801812992,-1.126363843033591,0.2537908774474209
10.80707872834889,-1.0693446052347952,0.3198193468918972
10.838494654884787,-1.0112700534141719,0.38553219325324894
10.869910581420685,-0.952197500142942,0.45086456588572493
10.901326507956583,-0.892185242899268,0.515751989625211
10.93274243449248,-0.8312925065356823,0.5801304284184291
10.964158361028378,-0.7695793848313065,0.6439363485187939
10.995574287564278,-0.7071067811865472,0.7071067811865479
11.026990214100175,-0.6439363485187936,0.7695793848313067
11.058406140636073,-0.5801304284184289,0.8312925065356825
11.089822067171971,-0.5157519896252107,0.8921852428992683
11.121237993707869,-0.4508645658857247,0.9521975001429421
11.152653920243766,-0.3855321932532482,1.0112700534141723
11.184069846779664,-0.3198193468918967,1.0693446052347957
11.215485773315562,-0.2537908774474208,1.126363843033591
11.24690169985146,-0.18751194704744778,1.1822714957068672
11.278317626387357,-0.12104796499433079,1.2370123891512481
11.309733552923257,-0.054464523214062255,1.2905325007138524
11.341149479459155,0.012172668475036896,1.3427790125061292
11.372565405995053,0.0787978472099749,1.3937003635287368
11.40398133253095,0.14534526198309639,1.4432463005560259
11.435397259066848,0.2117492385303868,1.4913679277299037
11.466813185602746,0.27794424414404295,1.538017754814144
11.498229112138644,0.34386495234534453,1.5831497440615168
11.529645038674541,0.40944630735399945,1.6267193556474853
11.561060965210439,0.47462358829034856,1.6686835916256384
11.592476891746337,0.5393324730470546,1.7090010383614678
11.623892818282236,0.6035091017672616,1.7476319074026305
11.655308744818134,0.6670901398665622,1.784538074745344
11.686724671354032,0.7300128405365821,1.8196831184581768
11.71814059788993,0.7922151066685118,1.8530323546260965
11.749556524425827,0.8536355521354471,1.884552871579307
11.780972450961725,0.9142135623730945,1.9142135623730945
11.812388377497623,0.9738893541990217,1.9419851554866248
11.84380430403352,1.0326040348114398,1.9678402437103981
11.875220230569418,1.090299659909296,1.9917533111938615
11.906636157105316,1.1469192908762942,2.0137007586264675
11.938052083641216,1.2024070509724418,2.0336609265273484
11.969468010177113,1.256708180477642,2.051614116620606
12.000883936713011,1.309769090732928,2.067542611275133
12.032299863248909,1.3615374170259995,2.0814306909897757
12.063715789784807,1.4119620702688704,2.093264649906584
12.095131716320704,1.4609932874166331,2.103032809336839
12.126547642856602,1.5085826805775726,2.1107255292865066
12.1579635693925,1.5546832847661753,2.116335217969749
12.189379495928398,1.5992496042519022,2.1198563393011027
12.220795422464297,1.6422376574579776,2.1212854183589243
12.252211349000195,1.6836050203658974,2.120621044814718
12.283627275536093,1.7233108683828116,2.11786387432496
12.31504320207199,1.761316016630476,2.1130166278840483
12.346459128607888,1.7975829586159864,2.1060840891390042
12.377875055143786,1.8320759032461622,2.0970730996685933
12.409290981679684,1.864760810149038,2.085992552231512
12.440706908215581,1.8956054232675985,2.072853381990312
12.47212283475148,1.9245793026926097,2.0576685557197094
12.503538761287377,1.9516538547031383,2.040453059009946
12.534954687823276,1.9768023599851017,2.021223881477824
